splticrm,year,month,nextmonth_return
AA-,2011,12,2.637812500000001
AA-,2012,1,5.072974193548387
AA-,2012,2,1.3828333333333334
AA-,2012,3,-1.0785699999999998
AA-,2012,4,-8.58715
AA-,2012,5,6.0861967741935485
AA-,2012,6,2.734393548387098
AA-,2012,7,2.397303225806452
AA-,2012,8,3.2586870967741937
AA-,2012,9,-0.8353800000000001
AA-,2012,10,2.5398655172413784
AA-,2012,11,1.8925413793103445
AA-,2012,12,3.9476407407407397
AA-,2013,1,1.2733925925925922
AA-,2013,2,2.4559333333333333
AA-,2013,3,2.5927888888888897
AA-,2013,4,-1.978214814814814
AA-,2013,5,-1.921446153846154
AA-,2013,6,4.84225925925926
AA-,2013,7,-0.8401666666666668
AA-,2013,8,4.913992592592593
AA-,2013,9,3.5863321428571426
AA-,2013,10,1.8860714285714288
AA-,2013,11,0.6460466666666668
AA-,2013,12,-4.766665625000001
AA-,2014,1,5.385048387096775
AA-,2014,2,0.8622483870967743
AA-,2014,3,2.3533999999999997
AA-,2014,4,1.7069900000000002
AA-,2014,5,2.8111290322580635
AA-,2014,6,-0.10129354838709696
AA-,2014,7,3.2927838709677415
AA-,2014,8,-2.4709
AA-,2014,9,0.5583516129032261
AA-,2014,10,0.6116032258064514
AA-,2014,11,-2.6133612903225805
AA-,2014,12,-1.4922741935483874
AA-,2015,1,6.1606375
AA-,2015,2,-0.7861718750000001
AA-,2015,3,4.72345625
AA-,2015,4,-1.6905939393939393
AA-,2015,5,-1.99776875
AA-,2015,6,0.7023562500000002
AA-,2015,7,-5.780019999999999
AA-,2015,8,-3.8173
AA-,2015,9,6.676972972972972
AA-,2015,10,-0.13485526315789476
AA-,2015,11,-1.7215526315789473
AA-,2015,12,-3.6014394736842106
AA-,2016,1,-0.23404166666666676
AA-,2016,2,7.751160606060606
AA-,2016,3,2.0806909090909094
AA-,2016,4,0.29410303030303026
AA-,2016,5,-0.17340606060606067
AA-,2016,6,3.2240181818181814
AA-,2016,7,-0.1932875000000001
AA-,2016,8,0.22788064516129028
AA-,2016,9,-2.1881593750000006
AA-,2016,10,1.053540625
AA-,2016,11,2.72009375
AA-,2016,12,2.677746875
AA-,2017,1,3.0529875000000004
AA-,2017,2,0.2980848484848485
AAA,1998,4,-0.23779166666666685
AAA,1998,5,6.798645833333334
AAA,1998,6,-1.6671999999999996
AAA,1998,7,-9.940271428571428
AAA,1998,8,4.812247619047618
AAA,1998,9,7.501077777777778
AAA,1998,10,6.341259259259259
AAA,1998,11,3.4138555555555548
AAA,1998,12,-3.0824285714285713
AAA,1999,1,0.4177959999999999
AAA,1999,2,4.892536000000001
AAA,1999,3,1.218504
AAA,1999,4,-3.7760000000000007
AAA,1999,5,3.0534875000000006
AAA,1999,6,-0.3362500000000001
AAA,1999,7,-0.4047249999999998
AAA,1999,8,-2.6642333333333332
AAA,1999,9,8.44775
AAA,1999,10,-3.7184749999999998
AAA,1999,11,-0.8007440000000001
AAA,1999,12,-4.955127999999999
AAA,2000,1,-8.656888000000002
AAA,2000,2,11.307656
AAA,2000,3,2.600976
AAA,2000,4,5.701335999999999
AAA,2000,5,-1.019692
AAA,2000,6,-3.9243166666666665
AAA,2000,7,3.8283879999999995
AAA,2000,8,5.148459999999999
AAA,2000,9,4.487476
AAA,2000,10,1.8858695652173914
AAA,2000,11,1.5272666666666668
AAA,2000,12,-5.910337500000002
AAA,2001,1,2.5327958333333336
AAA,2001,2,-3.623017391304348
AAA,2001,3,2.6699227272727266
AAA,2001,4,0.35431818181818187
AAA,2001,5,-3.3377136363636364
AAA,2001,6,3.290095454545454
AAA,2001,7,-3.941040909090909
AAA,2001,8,-0.707144827586207
AAA,2001,9,1.0871862068965512
AAA,2001,10,0.7554933333333334
AAA,2001,11,0.2316033333333335
AAA,2001,12,-1.1968833333333329
AAA,2002,1,0.3603799999999998
AAA,2002,2,2.2511666666666668
AAA,2002,3,-2.8520400000000015
AAA,2002,4,0.4657866666666666
AAA,2002,5,-3.1140666666666665
AAA,2002,6,-4.2353387096774195
AAA,2002,7,0.09927586206896556
AAA,2002,8,-3.6572896551724137
AAA,2002,9,2.964258620689655
AAA,2002,10,0.8692580645161292
AAA,2002,11,-0.6092483870967743
AAA,2002,12,-1.17089
AAA,2003,1,-1.6262172413793101
AAA,2003,2,-0.004563333333333297
AAA,2003,3,2.944636666666667
AAA,2003,4,1.4692766666666666
AAA,2003,5,0.6402322580645161
AAA,2003,6,-1.1157969696969696
AAA,2003,7,1.1533749999999998
AAA,2003,8,1.0370468750000001
AAA,2003,9,0.6470656249999994
AAA,2003,10,0.30635937500000004
AAA,2003,11,4.353781250000001
AAA,2003,12,1.5707133333333327
AAA,2004,1,1.4622733333333333
AAA,2004,2,-1.5615533333333336
AAA,2004,3,-1.1479600000000003
AAA,2004,4,-0.22485333333333335
AAA,2004,5,0.7553366666666667
AAA,2004,6,-0.04973000000000008
AAA,2004,7,0.7599366666666667
AAA,2004,8,-1.8283966666666667
AAA,2004,9,1.17907
AAA,2004,10,0.46774000000000004
AAA,2004,11,1.386965625
AAA,2004,12,0.14084375000000007
AAA,2005,1,2.734495652173913
AAA,2005,2,-2.573056521739131
AAA,2005,3,-0.44169130434782605
AAA,2005,4,0.637217391304348
AAA,2005,5,0.7590913043478262
AAA,2005,6,1.1465217391304348
AAA,2005,7,1.6205521739130435
AAA,2005,8,0.8094739130434784
AAA,2005,9,-1.875626086956521
AAA,2005,10,1.576030434782609
AAA,2005,11,1.9704307692307697
AAA,2005,12,1.504980769230769
AAA,2006,1,-0.9867647058823529
AAA,2006,2,2.84089375
AAA,2006,3,0.15343750000000003
AAA,2006,4,-0.514475
AAA,2006,5,-0.25554375
AAA,2006,6,0.9512749999999996
AAA,2006,7,3.9960812500000005
AAA,2006,8,0.11940625000000005
AAA,2006,9,3.4426562499999998
AAA,2006,10,2.13651875
AAA,2006,11,1.1230125000000002
AAA,2006,12,-1.26416875
AAA,2007,1,-0.946625
AAA,2007,2,0.8830125000000004
AAA,2007,3,2.30763125
AAA,2007,4,4.036225
AAA,2007,5,-0.34929375
AAA,2007,6,-1.4072312500000002
AAA,2007,7,1.7204812499999997
AAA,2007,8,3.1763615384615393
AAA,2007,9,2.5408615384615385
AAA,2007,10,-3.797023076923077
AAA,2007,11,1.081976923076923
AAA,2007,12,-5.236353846153846
AAA,2008,1,0.45380833333333354
AAA,2008,2,-0.9568583333333333
AAA,2008,3,2.6926416666666664
AAA,2008,4,-1.9039181818181818
AAA,2008,5,-8.414918181818182
AAA,2008,6,-6.193636363636363
AAA,2008,7,-0.7583000000000001
AAA,2008,8,-9.821081818181819
AAA,2008,9,-16.61366923076923
AAA,2008,10,-0.0885076923076925
AAA,2008,11,-7.128176923076922
AAA,2008,12,-10.673399999999999
AAA,2009,1,-12.2734
AAA,2009,2,20.945633333333333
AAA,2009,3,2.6402900000000002
AAA,2009,4,4.3742399999999995
AAA,2009,5,-1.77049
AAA,2009,6,3.53928
AAA,2009,7,23.39836
AAA,2009,8,-0.3162100000000003
AAA,2009,9,-1.9827499999999993
AAA,2009,10,1.7164777777777778
AAA,2009,11,3.125966666666667
AAA,2009,12,-2.1236
AAA,2010,1,2.4453625
AAA,2010,2,3.8457333333333334
AAA,2010,3,3.0592166666666665
AAA,2010,4,-8.927233333333334
AAA,2010,5,-4.023233333333334
AAA,2010,6,4.71595
AAA,2010,7,-3.955666666666666
AAA,2010,8,4.929583333333333
AAA,2010,9,4.7236
AAA,2010,10,-2.161783333333333
AAA,2010,11,6.935633333333333
AAA,2010,12,4.336785714285715
AAA,2011,1,5.919014285714285
AAA,2011,2,-1.0592428571428572
AAA,2011,3,3.7653
AAA,2011,4,-1.6603285714285714
AAA,2011,5,-2.7859714285714285
AAA,2011,6,-2.5363285714285717
AAA,2011,7,-2.9260142857142855
AAA,2011,8,-6.373514285714285
AAA,2011,9,8.335628571428572
AAA,2011,10,1.1731
AAA,2011,11,3.3306285714285715
AAA,2011,12,4.255742857142858
AAA,2012,1,2.392185714285714
AAA,2012,2,-0.34492857142857136
AAA,2012,3,0.25201428571428575
AAA,2012,4,-8.050614285714286
AAA,2012,5,5.926357142857142
AAA,2012,6,1.1449285714285715
AAA,2012,7,3.2563999999999997
AAA,2012,8,1.7550142857142856
AAA,2012,9,-0.9979571428571428
AAA,2012,10,-2.1962
AAA,2012,11,0.051400000000000015
AAA,2012,12,3.6978857142857144
AAA,2013,1,0.36050000000000004
AAA,2013,2,1.2618428571428573
AAA,2013,3,2.9178
AAA,2013,4,0.9966142857142858
AAA,2013,5,-1.1136714285714286
AAA,2013,6,4.650528571428571
AAA,2013,7,-1.4070714285714285
AAA,2013,8,2.120242857142857
AAA,2013,9,2.6994000000000002
AAA,2013,10,3.1297428571428574
AAA,2013,11,1.2603857142857144
AAA,2013,12,-4.835485714285715
AAA,2014,1,5.092985714285716
AAA,2014,2,3.4879857142857142
AAA,2014,3,2.598642857142857
AAA,2014,4,0.8330000000000001
AAA,2014,5,3.2611666666666665
AAA,2014,6,-0.5260500000000001
AAA,2014,7,3.209316666666666
AAA,2014,8,-3.4303166666666662
AAA,2014,9,2.198166666666667
AAA,2014,10,-3.5108833333333336
AAA,2014,11,-0.3057000000000001
AAA,2014,12,-5.620333333333332
AAA,2015,1,4.192483333333334
AAA,2015,2,-0.34665000000000007
AAA,2015,3,6.741
AAA,2015,4,-3.84145
AAA,2015,5,-2.61735
AAA,2015,6,-0.7236166666666667
AAA,2015,7,-3.9569666666666663
AAA,2015,8,-3.6006166666666672
AAA,2015,9,8.55055
AAA,2015,10,0.6571
AAA,2015,11,1.7550833333333333
AAA,2015,12,-3.12205
AAA,2016,1,0.9185499999999998
AAA,2016,2,4.7863
AAA,2016,3,-0.9557500000000002
AAA,2016,4,3.9742666666666664
AAA,2016,5,3.568566666666667
AAA,2016,6,8.656433333333334
AAA,2016,7,-1.6205333333333332
AAA,2016,8,-0.017100000000000004
AAA,2016,9,0.9385333333333333
AAA,2016,10,-3.9395000000000002
AAA,2016,11,1.2799999999999998
AAA,2016,12,2.4314666666666667
AAA,2017,1,3.2763333333333335
AAA,2017,2,2.42655
B,1998,4,-4.125253658536583
B,1998,5,-1.367662650602409
B,1998,6,-6.5274285714285725
B,1998,7,-27.941375000000004
B,1998,8,4.452162499999998
B,1998,9,0.5309929999999994
B,1998,10,3.9570739999999995
B,1998,11,4.500794565217391
B,1998,12,9.2406
B,1999,1,-7.597448888888888
B,1999,2,2.7438244680851063
B,1999,3,15.27176770833333
B,1999,4,-0.8856010416666669
B,1999,5,3.3634881720430094
B,1999,6,1.0094876288659798
B,1999,7,-1.1540793478260871
B,1999,8,-4.305975490196076
B,1999,9,0.39561111111111014
B,1999,10,8.943780392156865
B,1999,11,8.83953333333333
B,1999,12,2.55259405940594
B,2000,1,17.621544444444442
B,2000,2,-4.813462244897958
B,2000,3,-8.679588043478262
B,2000,4,-12.278085714285716
B,2000,5,9.414479569892473
B,2000,6,-1.9359670212765956
B,2000,7,8.173889795918367
B,2000,8,-10.282689215686274
B,2000,9,-11.54531649484536
B,2000,10,-20.462939
B,2000,11,-6.577619000000002
B,2000,12,42.330796842105265
B,2001,1,-13.006736666666665
B,2001,2,-7.53167011494253
B,2001,3,1.7121946236559138
B,2001,4,5.567117977528088
B,2001,5,-1.8357291666666669
B,2001,6,-9.121679787234038
B,2001,7,-9.87386956521739
B,2001,8,-22.401198936170218
B,2001,9,9.15554301075269
B,2001,10,9.707034090909088
B,2001,11,9.163427777777779
B,2001,12,-4.220608235294118
B,2002,1,-11.24186888888889
B,2002,2,11.90675454545454
B,2002,3,-2.3319214285714285
B,2002,4,-6.908150588235294
B,2002,5,-14.611986206896555
B,2002,6,-16.810133720930235
B,2002,7,-2.6128123595505626
B,2002,8,-13.680489024390248
B,2002,9,4.50364705882353
B,2002,10,23.521664044943822
B,2002,11,-5.029720253164557
B,2002,12,-0.7088781609195401
B,2003,1,-0.18410963855421594
B,2003,2,-2.8607913580246924
B,2003,3,15.097274390243905
B,2003,4,22.097636
B,2003,5,4.29921204819277
B,2003,6,10.016673255813952
B,2003,7,9.318397619047621
B,2003,8,3.052251136363637
B,2003,9,13.887781818181816
B,2003,10,3.6923620689655174
B,2003,11,5.058472093023255
B,2003,12,8.668944318181817
B,2004,1,0.8458692307692308
B,2004,2,0.14133186813186807
B,2004,3,-6.260750000000001
B,2004,4,2.602195604395605
B,2004,5,5.584383146067415
B,2004,6,-9.395348936170212
B,2004,7,-2.621349999999999
B,2004,8,4.540426881720428
B,2004,9,2.7683557894736834
B,2004,10,9.52746666666667
B,2004,11,6.035154444444446
B,2004,12,-6.082216666666666
B,2005,1,3.2236172413793103
B,2005,2,-5.648484444444445
B,2005,3,-7.04935824175824
B,2005,4,9.140936046511627
B,2005,5,4.89580843373494
B,2005,6,7.499403846153844
B,2005,7,1.0009294871794878
B,2005,8,-1.1619233766233767
B,2005,9,-7.036625974025973
B,2005,10,3.3281932432432435
B,2005,11,1.7475749999999999
B,2005,12,8.064374698795177
B,2006,1,-0.8749607594936712
B,2006,2,5.212444999999998
B,2006,3,3.0313084337349396
B,2006,4,-2.4224750000000004
B,2006,5,-1.6130976744186045
B,2006,6,-3.1647142857142856
B,2006,7,2.6321123595505638
B,2006,8,0.7913903614457819
B,2006,9,5.587483333333331
B,2006,10,3.337554117647059
B,2006,11,2.539875
B,2006,12,3.2945035714285718
B,2007,1,1.2577674157303371
B,2007,2,0.8328515463917524
B,2007,3,4.2896529999999995
B,2007,4,5.61577142857143
B,2007,5,-0.19605140186915893
B,2007,6,-6.751959821428573
B,2007,7,-3.525295412844037
B,2007,8,0.3415972477064218
B,2007,9,4.130979047619048
B,2007,10,-12.542408849557523
B,2007,11,-3.9898504424778776
B,2007,12,-4.6624267857142865
B,2008,1,-5.540649074074074
B,2008,2,-2.454391588785046
B,2008,3,3.786977669902911
B,2008,4,2.96792
B,2008,5,-7.621772277227723
B,2008,6,-5.339789719626169
B,2008,7,1.6664510204081635
B,2008,8,-16.28731354166667
B,2008,9,-36.42932551020408
B,2008,10,-14.607319587628869
B,2008,11,-0.17960752688172074
B,2008,12,-10.862587128712875
B,2009,1,-18.901530927835054
B,2009,2,8.954108653846156
B,2009,3,34.84031862745096
B,2009,4,20.301156701030926
B,2009,5,0.16472315789473702
B,2009,6,14.281082105263165
B,2009,7,11.290620833333335
B,2009,8,13.051364583333331
B,2009,9,-3.31020412371134
B,2009,10,5.858366999999999
B,2009,11,10.687771287128712
B,2009,12,-1.7305372549019609
B,2010,1,5.756799029126213
B,2010,2,6.265201869158878
B,2010,3,9.417786086956522
B,2010,4,-9.027904065040653
B,2010,5,-7.506451538461539
B,2010,6,8.292025954198474
B,2010,7,-7.79045905511811
B,2010,8,13.697955468750008
B,2010,9,5.459882258064514
B,2010,10,5.55946984126984
B,2010,11,8.603419379844961
B,2010,12,2.8479732283464565
B,2011,1,7.760388372093025
B,2011,2,0.43220962962962967
B,2011,3,2.1180710144927533
B,2011,4,-1.9153871428571445
B,2011,5,-3.0034836879432603
B,2011,6,-2.8047330935251806
B,2011,7,-14.688950381679392
B,2011,8,-16.61733515625
B,2011,9,15.884497520661153
B,2011,10,-3.6852317073170733
B,2011,11,1.500824166666667
B,2011,12,10.370652
B,2012,1,5.9073631147541
B,2012,2,2.0718252100840333
B,2012,3,-3.298114999999999
B,2012,4,-10.40292032520325
B,2012,5,6.4496
B,2012,6,-0.48016776859504146
B,2012,7,2.79361935483871
B,2012,8,6.2960983471074385
B,2012,9,-2.1516910569105687
B,2012,10,-1.1526943548387099
B,2012,11,2.987606399999999
B,2012,12,10.085463865546215
B,2013,1,0.06961487603305755
B,2013,2,5.520911403508771
B,2013,3,1.6993319327731091
B,2013,4,4.486511290322579
B,2013,5,-0.8738432
B,2013,6,8.107154032258062
B,2013,7,-4.5670752000000014
B,2013,8,6.0755746031746
B,2013,9,3.9572319672131164
B,2013,10,2.026664516129033
B,2013,11,4.363237795275591
B,2013,12,-1.7430784615384611
B,2014,1,7.568228571428572
B,2014,2,1.1759617647058822
B,2014,3,-1.2910459259259255
B,2014,4,1.077094776119403
B,2014,5,5.778475939849623
B,2014,6,-5.444462043795622
B,2014,7,4.311288652482269
B,2014,8,-9.749025000000003
B,2014,9,-2.896228472222223
B,2014,10,-2.616372222222222
B,2014,11,-2.3206187050359715
B,2014,12,-6.88445448275862
B,2015,1,8.073692086330933
B,2015,2,-1.9037852941176472
B,2015,3,4.692844285714284
B,2015,4,-0.3777536764705881
B,2015,5,-3.513227407407408
B,2015,6,-11.446550757575762
B,2015,7,-3.5810383458646635
B,2015,8,-13.740291603053434
B,2015,9,4.4228515873015875
B,2015,10,-2.820789230769232
B,2015,11,-8.72713359375
B,2015,12,-13.313380152671748
B,2016,1,2.388027343749999
B,2016,2,8.646046017699115
B,2016,3,12.873027027027028
B,2016,4,-1.528957657657658
B,2016,5,2.7808385964912277
B,2016,6,7.771700000000001
B,2016,7,3.215811111111109
B,2016,8,0.27715677966101626
B,2016,9,-5.685673873873874
B,2016,10,11.72345272727273
B,2016,11,4.213780530973453
B,2016,12,1.498061061946902
B,2017,1,0.7425991452991452
B,2017,2,-2.383428318584071
B+,1998,4,-4.748309248554912
B+,1998,5,-3.1011306358381523
B+,1998,6,-9.700487878787879
B+,1998,7,-23.29214556213018
B+,1998,8,1.1287598802395207
B+,1998,9,11.945203763440844
B+,1998,10,2.4525167567567574
B+,1998,11,0.830319680851064
B+,1998,12,1.8120936842105262
B+,1999,1,-9.779379787234038
B+,1999,2,-1.0755081081081086
B+,1999,3,12.074121164021161
B+,1999,4,2.9638951612903224
B+,1999,5,6.034042328042329
B+,1999,6,-1.357355913978494
B+,1999,7,-1.9712756613756617
B+,1999,8,-1.052458563535912
B+,1999,9,-3.731397765363128
B+,1999,10,3.9404547486033534
B+,1999,11,6.220041242937853
B+,1999,12,-1.2102842696629212
B+,2000,1,0.8133950276243092
B+,2000,2,0.5235386740331492
B+,2000,3,-7.350210000000004
B+,2000,4,-3.457495555555557
B+,2000,5,4.324472677595628
B+,2000,6,0.02679550561797727
B+,2000,7,6.299120441988952
B+,2000,8,-6.010515384615385
B+,2000,9,-7.85223314917128
B+,2000,10,-14.877431111111115
B+,2000,11,2.494176243093921
B+,2000,12,28.880125142857153
B+,2001,1,-6.452315028901733
B+,2001,2,-9.160017045454545
B+,2001,3,10.05865138121547
B+,2001,4,5.073245454545455
B+,2001,5,0.8899176470588224
B+,2001,6,-3.833041317365268
B+,2001,7,-3.638323952095807
B+,2001,8,-21.457221604938272
B+,2001,9,5.004985365853659
B+,2001,10,9.17830239520958
B+,2001,11,8.958952229299362
B+,2001,12,1.7548683544303791
B+,2002,1,-5.111665408805031
B+,2002,2,12.983189032258066
B+,2002,3,1.5453742138364777
B+,2002,4,-4.7336506250000046
B+,2002,5,-12.77505460122699
B+,2002,6,-13.090919254658385
B+,2002,7,-0.7979974999999999
B+,2002,8,-8.807137499999998
B+,2002,9,1.5343104895104895
B+,2002,10,18.937156521739134
B+,2002,11,-6.739530985915487
B+,2002,12,-1.3965022222222228
B+,2003,1,-1.1267969465648848
B+,2003,2,-1.4946783582089547
B+,2003,3,15.813127007299267
B+,2003,4,13.954463120567373
B+,2003,5,6.334155000000001
B+,2003,6,4.826274657534248
B+,2003,7,4.515825694444445
B+,2003,8,2.561597142857142
B+,2003,9,10.34319027777778
B+,2003,10,5.193036486486486
B+,2003,11,6.159580392156864
B+,2003,12,219.6905045751634
B+,2004,1,2.802016981132075
B+,2004,2,0.35880822784810107
B+,2004,3,-2.5325382716049387
B+,2004,4,0.04010864197530865
B+,2004,5,3.9919825581395347
B+,2004,6,-3.811840229885058
B+,2004,7,-2.3896306358381514
B+,2004,8,4.241277777777776
B+,2004,9,1.209766857142857
B+,2004,10,9.811188636363637
B+,2004,11,4.521080113636364
B+,2004,12,-0.5606749999999999
B+,2005,1,3.0257829411764714
B+,2005,2,-1.5141631578947354
B+,2005,3,-6.380322499999997
B+,2005,4,4.442838271604939
B+,2005,5,4.2865328947368395
B+,2005,6,6.212998000000001
B+,2005,7,0.26382243589743576
B+,2005,8,0.7559540372670812
B+,2005,9,-5.069322085889571
B+,2005,10,3.40474606060606
B+,2005,11,2.7209841772151915
B+,2005,12,8.086268711656441
B+,2006,1,-0.8602193939393941
B+,2006,2,3.9186313609467454
B+,2006,3,1.8163576470588239
B+,2006,4,-3.38437619047619
B+,2006,5,-3.535013333333333
B+,2006,6,-1.7866923529411767
B+,2006,7,3.8485191860465116
B+,2006,8,0.12807573964497035
B+,2006,9,6.485654651162785
B+,2006,10,2.007430813953489
B+,2006,11,1.7289591715976338
B+,2006,12,4.719952095808385
B+,2007,1,1.5876048484848486
B+,2007,2,2.1150654970760234
B+,2007,3,3.9325367469879504
B+,2007,4,3.9356923076923054
B+,2007,5,-0.2800023121387281
B+,2007,6,-7.319876331360949
B+,2007,7,-2.862301176470589
B+,2007,8,-0.6773417177914112
B+,2007,9,1.3568467065868262
B+,2007,10,-10.388713496932514
B+,2007,11,-0.05271374999999947
B+,2007,12,-5.445749693251532
B+,2008,1,0.410160714285714
B+,2008,2,-3.1330639053254425
B+,2008,3,3.8136438271604924
B+,2008,4,4.327476829268292
B+,2008,5,-8.948355900621122
B+,2008,6,-0.9031519736842097
B+,2008,7,4.481066013071898
B+,2008,8,-14.661021476510069
B+,2008,9,-32.00177034482759
B+,2008,10,-18.262991489361706
B+,2008,11,2.436057342657343
B+,2008,12,-8.471830935251798
B+,2009,1,-6.655104255319147
B+,2009,2,12.012399193548386
B+,2009,3,40.88331206896553
B+,2009,4,12.125499999999999
B+,2009,5,-1.300823478260869
B+,2009,6,12.23225630252101
B+,2009,7,12.332035245901638
B+,2009,8,11.39471338582677
B+,2009,9,-7.794584615384618
B+,2009,10,4.34326923076923
B+,2009,11,10.149628888888884
B+,2009,12,-1.0966644444444442
B+,2010,1,6.424918439716313
B+,2010,2,16.827862937062942
B+,2010,3,7.901470072992696
B+,2010,4,-9.7045268115942
B+,2010,5,-9.435877142857144
B+,2010,6,7.782863909774437
B+,2010,7,-6.622877304964538
B+,2010,8,14.078576086956517
B+,2010,9,5.443665517241378
B+,2010,10,3.820212925170066
B+,2010,11,9.77745138888889
B+,2010,12,2.2478267605633797
B+,2011,1,5.303273611111113
B+,2011,2,0.17331911764705898
B+,2011,3,3.0060611940298503
B+,2011,4,-2.5242448529411763
B+,2011,5,-2.8238267605633802
B+,2011,6,-2.6123503546099283
B+,2011,7,-11.61443426573427
B+,2011,8,-14.837379861111108
B+,2011,9,17.5804582733813
B+,2011,10,-2.9660035460992913
B+,2011,11,-0.11643357142857153
B+,2011,12,9.170268613138685
B+,2012,1,5.488191549295775
B+,2012,2,-0.23189103448275897
B+,2012,3,-0.8489290780141842
B+,2012,4,-9.538596350364962
B+,2012,5,5.983434328358213
B+,2012,6,-2.399981294964028
B+,2012,7,7.096470588235297
B+,2012,8,4.557825179856117
B+,2012,9,-0.012064028776978413
B+,2012,10,0.9395531914893619
B+,2012,11,4.7905625
B+,2012,12,7.359729452054795
B+,2013,1,-0.42234324324324274
B+,2013,2,5.574119607843137
B+,2013,3,1.0252344155844149
B+,2013,4,4.704776973684213
B+,2013,5,-0.3472528301886796
B+,2013,6,6.684095483870964
B+,2013,7,-1.8249097402597405
B+,2013,8,5.331798657718122
B+,2013,9,4.828464102564103
B+,2013,10,2.3058039473684224
B+,2013,11,3.1855039735099346
B+,2013,12,-3.7090565217391323
B+,2014,1,3.7272671641791044
B+,2014,2,0.6861409448818895
B+,2014,3,-0.7725774193548386
B+,2014,4,1.0424840909090909
B+,2014,5,5.733607633587789
B+,2014,6,-4.430519858156029
B+,2014,7,2.8435845070422543
B+,2014,8,-5.602220666666668
B+,2014,9,-1.0284902597402603
B+,2014,10,-2.379879245283019
B+,2014,11,-2.1747425925925925
B+,2014,12,-4.697552830188681
B+,2015,1,8.376831736526942
B+,2015,2,-0.8866523529411764
B+,2015,3,3.8849932515337433
B+,2015,4,0.14128121212121206
B+,2015,5,-2.176136526946109
B+,2015,6,-5.723195731707317
B+,2015,7,-5.663930674846629
B+,2015,8,-10.242381249999992
B+,2015,9,6.148530864197531
B+,2015,10,-1.1180813664596274
B+,2015,11,-5.931756050955413
B+,2015,12,-10.765424183006536
B+,2016,1,-0.6789957746478872
B+,2016,2,12.550991666666665
B+,2016,3,7.9789692307692315
B+,2016,4,-1.8654815602836874
B+,2016,5,-0.048439855072463914
B+,2016,6,6.079029007633588
B+,2016,7,3.8331746268656715
B+,2016,8,0.4094109374999998
B+,2016,9,-4.8457646153846134
B+,2016,10,7.125370454545457
B+,2016,11,2.369609523809525
B+,2016,12,0.0361160000000001
B+,2017,1,1.4807631147540983
B+,2017,2,0.9982852459016389
B-,1998,4,-10.714533333333332
B-,1998,5,-2.0010352941176466
B-,1998,6,-3.9392657142857153
B-,1998,7,-34.16500263157894
B-,1998,8,12.092329729729729
B-,1998,9,-6.09878918918919
B-,1998,10,2.607202702702703
B-,1998,11,-12.773016216216217
B-,1998,12,8.953429411764706
B-,1999,1,-8.605093333333336
B-,1999,2,3.9352000000000005
B-,1999,3,9.604945714285714
B-,1999,4,-0.7124566666666671
B-,1999,5,-5.887983870967741
B-,1999,6,-2.562007142857142
B-,1999,7,-11.649413793103447
B-,1999,8,-10.150343333333332
B-,1999,9,1.0398281250000003
B-,1999,10,11.925840625
B-,1999,11,9.044599999999999
B-,1999,12,6.053354545454547
B-,2000,1,16.763160606060605
B-,2000,2,-9.46698292682927
B-,2000,3,-15.825514285714286
B-,2000,4,-12.436862500000004
B-,2000,5,3.523371428571428
B-,2000,6,-5.439650943396227
B-,2000,7,-1.5950807692307694
B-,2000,8,-14.640198113207548
B-,2000,9,-14.649665384615389
B-,2000,10,-31.133455357142857
B-,2000,11,-3.7751721311475412
B-,2000,12,40.74543387096774
B-,2001,1,-21.245311666666662
B-,2001,2,-21.65122786885246
B-,2001,3,11.537740740740738
B-,2001,4,5.914298245614037
B-,2001,5,-6.393212068965516
B-,2001,6,-9.037370000000001
B-,2001,7,-14.5562015625
B-,2001,8,-22.326299999999993
B-,2001,9,17.19164166666667
B-,2001,10,13.272932142857142
B-,2001,11,0.8640964285714295
B-,2001,12,-1.7102169811320735
B-,2002,1,-5.388568888888887
B-,2002,2,20.888835416666662
B-,2002,3,-4.665877999999999
B-,2002,4,-8.076371111111113
B-,2002,5,-21.308711111111112
B-,2002,6,-10.023311111111113
B-,2002,7,-5.555977272727274
B-,2002,8,-20.731964444444444
B-,2002,9,5.687371739130435
B-,2002,10,25.671867391304346
B-,2002,11,-5.290247826086955
B-,2002,12,1.9380688888888888
B-,2003,1,-3.9337288888888895
B-,2003,2,-1.2870266666666674
B-,2003,3,13.47873846153846
B-,2003,4,25.637060526315793
B-,2003,5,13.874834210526318
B-,2003,6,8.448915789473684
B-,2003,7,12.441797674418604
B-,2003,8,-1.3357999999999999
B-,2003,9,13.48920434782609
B-,2003,10,2.3884533333333335
B-,2003,11,6.341330000000003
B-,2003,12,13.582598
B-,2004,1,0.4100807692307699
B-,2004,2,-1.95403137254902
B-,2004,3,-5.207694230769231
B-,2004,4,1.4860358490566035
B-,2004,5,3.1495541666666664
B-,2004,6,-13.112274999999999
B-,2004,7,0.40835813953488276
B-,2004,8,3.9734208333333343
B-,2004,9,1.8280520833333327
B-,2004,10,12.229547058823528
B-,2004,11,9.449185185185186
B-,2004,12,-2.6156372881355936
B-,2005,1,0.31619482758620776
B-,2005,2,-0.9815018867924528
B-,2005,3,-7.556788679245282
B-,2005,4,8.739566101694914
B-,2005,5,5.765303333333335
B-,2005,6,9.585074137931034
B-,2005,7,1.722467272727273
B-,2005,8,3.4792673076923077
B-,2005,9,-2.707465454545454
B-,2005,10,1.250420000000001
